undermine_score,support_score,undermine_cp,support_cp,undermine_cop,support_cop,undermine_ocp,support_ocp,undermine_ocop,support_ocop,predict_label,gold
-6.9815097,9.351913,-0.59975535,2.7492976,1.4787698,-2.512611,3.237036,-3.5134373,-1.6659484,0.5765672,1,1
6.9300528,-9.297788,1.45854,-2.498385,-0.6131772,2.7431993,-1.6770467,0.5702366,3.181289,-3.4859667,0,0
6.940175,-9.289767,1.4666355,-2.4855456,-0.6302825,2.7495751,-1.6650362,0.57031906,3.1782205,-3.4843273,0,0
-7.161984,9.536465,-0.53311634,2.7045379,1.5288395,-2.558219,3.4421043,-3.711885,-1.6579236,0.5618231,1,1
7.1664524,-9.563719,1.4760773,-2.5251825,-0.54130363,2.6780114,-1.6684276,0.5603084,3.4806437,-3.8002162,0,0
7.0213103,-9.404346,1.5792435,-2.6523235,-0.6119569,2.7471797,-1.6468892,0.52298,3.1832206,-3.4818625,0,0
6.8607416,-9.211849,1.5208681,-2.543666,-0.6434374,2.7262058,-1.6540768,0.55350614,3.0423594,-3.388472,0,0
7.1919,-9.592491,1.589122,-2.6896436,-0.56404096,2.73351,-1.653629,0.4961965,3.385108,-3.673141,0,0
6.6989202,-9.020296,1.4293468,-2.4403148,-0.5614133,2.675865,-1.65919,0.5859198,3.0489702,-3.3181973,0,0
6.978217,-9.353828,1.4279567,-2.4554706,-0.612531,2.7370117,-1.6697462,0.578089,3.267983,-3.5832572,0,0
6.8000813,-9.104085,1.4392744,-2.4398172,-0.60468066,2.7151423,-1.6411636,0.5555292,3.1149623,-3.3935962,0,0
7.119475,-9.51221,1.6027865,-2.7201014,-0.60781515,2.7505012,-1.6555953,0.48463953,3.2532778,-3.5569675,0,0
-7.1267796,9.520094,-0.59364367,2.730032,1.6505325,-2.7594724,3.2592194,-3.556748,-1.6233839,0.4738418,1,1
6.706558,-9.0581455,1.4639907,-2.48407,-0.5891194,2.6534119,-1.6327785,0.5686337,3.0206692,-3.3520303,0,0
6.674008,-9.020377,1.341332,-2.310253,-0.64687467,2.7566032,-1.5478206,0.47823095,3.1379807,-3.4752898,0,0
7.0322113,-9.445732,1.5410246,-2.6263137,-0.6322059,2.779109,-1.6645651,0.5323661,3.194416,-3.507943,0,0
6.8992147,-9.255209,1.4511906,-2.4619913,-0.64227456,2.7546825,-1.6484584,0.55463123,3.1572912,-3.4839034,0,0
6.9203634,-9.300478,1.4585841,-2.511551,-0.6188101,2.7615838,-1.6736484,0.558955,3.169321,-3.4683876,0,0
4.405048,-6.40725,1.3796593,-2.3561563,0.06570244,1.7631221,-1.4427042,0.31804526,1.6483871,-1.9699262,0,0
-5.636981,7.799694,-0.5775827,2.6680787,1.1315418,-1.9145634,2.5614738,-2.8623672,-1.3663826,0.35468465,1,1
5.871646,-8.037921,1.4590973,-2.5288439,-0.516931,2.5375867,-1.4431051,0.23024608,2.452513,-2.7412443,0,0
-6.125263,8.381706,-0.55481654,2.6889014,1.3120158,-2.2899804,2.7991564,-3.0652962,-1.4592744,0.33752844,1,1
6.011214,-8.290567,1.393157,-2.4035952,-0.57936746,2.6938944,-1.4387009,0.29011965,2.5999885,-2.902958,0,0
7.0341363,-9.439201,1.4940859,-2.5121644,-0.55201983,2.7434826,-1.531761,0.48215082,3.4562693,-3.7014036,0,0
-7.300063,9.782752,-0.6265729,2.7888384,1.5534914,-2.6341217,3.4653983,-3.795807,-1.6546009,0.5639851,1,1
-7.548234,10.102796,-0.61873686,2.7920213,1.6845449,-2.8184867,3.50308,-3.8386607,-1.7418721,0.65362626,1,1
-7.421748,9.968946,-0.56469566,2.7717223,1.58004,-2.679049,3.590147,-3.9069238,-1.6868656,0.6112519,1,1
-7.135964,9.601792,-0.6001122,2.7617362,1.5546823,-2.6170368,3.3526785,-3.6657145,-1.6284908,0.5573055,1,1
-7.1715403,9.646694,-0.61096954,2.7755327,1.5057898,-2.5407233,3.5235543,-3.8586125,-1.5312265,0.47182593,1,1
6.5679607,-8.898948,2.9782789,-3.259615,-1.5463121,0.49741408,-0.62308073,2.7563868,1.4202893,-2.385532,0,0
6.997592,-9.418625,3.1803374,-3.445953,-1.6164604,0.52873677,-0.6514353,2.8280356,1.549359,-2.6158996,0,0
7.1761847,-9.561991,3.2514634,-3.5078444,-1.6001408,0.4461476,-0.6437197,2.8011436,1.6808606,-2.8068547,0,0
6.9633093,-9.395666,3.0625856,-3.3578367,-1.614273,0.48641098,-0.676177,2.807592,1.6102737,-2.7438269,0,0
6.9359045,-9.322125,3.0206816,-3.3167872,-1.632662,0.49877656,-0.6718673,2.792708,1.6106935,-2.7138538,0,0
6.468465,-8.7684555,2.8756776,-3.1655455,-1.5863855,0.51284873,-0.5898895,2.6542923,1.4165127,-2.4357688,0,0
6.8972583,-9.316526,3.1467412,-3.389453,-1.6067905,0.5338964,-0.62138164,2.805238,1.522345,-2.5879388,0,0
-7.2170362,9.657641,-1.5594088,0.33941078,3.2277856,-3.4920926,1.7692101,-3.0003076,-0.66063195,2.8258305,1,1
-6.6527414,9.000084,-1.6326853,0.54942316,2.877706,-3.1840827,1.5463328,-2.586231,-0.5960172,2.680347,1,1
-7.097807,9.490876,-1.6184313,0.49983746,3.2745416,-3.5455182,1.58651,-2.6665955,-0.6183241,2.778925,1,1
-6.8830447,9.295972,-1.6100953,0.537442,3.1986003,-3.5007439,1.3842509,-2.4075077,-0.6900984,2.8502781,1,1
-7.29902,9.719608,-1.6202486,0.5267379,3.4392238,-3.7867887,1.5424365,-2.584845,-0.69711125,2.8212368,1,1
-7.0336666,9.395516,-1.6030525,0.52307385,3.1771297,-3.5304456,1.6419711,-2.681707,-0.61151326,2.6602902,1,1
-7.473652,9.886963,-1.5489208,0.46629363,3.5175529,-3.8824005,1.7126628,-2.7078161,-0.69451565,2.8304527,1,1
2.3409667,-1.386395,2.6513171,-1.1244991,-0.4821717,-0.49755743,1.0812433,-1.280468,0.2887212,-2.0399213,0,0
2.2175062,-1.2658882,2.6407533,-1.101771,-0.40694585,-0.5388507,1.0659612,-1.2510478,0.2357682,-1.9540157,0,0
2.3278131,-1.3763263,2.682902,-1.1520817,-0.46622786,-0.51529914,1.0840765,-1.2730391,0.2627597,-2.0125828,0,0
1.3319647,-2.4336004,1.1057186,-1.2923126,0.5490674,-0.26189822,-0.55636877,-0.32462415,0.21894479,-1.7278104,0,0
0.5497256,-1.8617525,1.3478291,-1.3180165,2.163302,-0.61531216,-0.33639973,-0.19030513,1.0287987,-1.3493533,0,0
-0.4861321,0.46950752,0.29445407,-0.8946788,0.68845004,-1.2028731,-0.2633706,-1.0779371,-0.35550672,-0.916624,1,0
-3.1160476,4.6159787,0.62191594,0.8015822,1.2149646,-1.4542004,1.8426744,-2.448127,-0.6803246,-0.087931104,1,1
-1.7833825,3.3510313,1.09793,0.3707676,0.9213412,-1.4059467,1.3882875,-1.9753162,-0.57168376,-0.40099913,1,1
-0.8216826,2.2961974,1.117645,0.30933547,0.36312485,-1.0490777,1.2306101,-1.8215656,-0.34559262,-0.8837815,1,1
-3.140556,4.5633807,0.36507982,0.9274803,1.3438365,-1.3218033,1.7232274,-2.517476,-0.438572,-0.20337923,1,1
-3.2428708,4.6136627,0.18783365,0.82769907,1.2984505,-1.4635011,1.4538237,-2.3752015,-0.6784302,-0.052739017,1,1
2.3140404,-1.3784667,2.693973,-1.1386268,-0.44897512,-0.51846206,1.1085708,-1.2707438,0.27966315,-2.0290458,0,0
-5.8407626,8.053841,-0.26655155,2.2724211,1.4533639,-2.4187646,2.6088004,-2.9101534,-1.5120468,0.45250115,1,1
-5.9732475,8.200568,-0.4530664,2.5156062,1.2965757,-2.187864,2.8938646,-3.1883082,-1.3297405,0.3087893,1,1
6.465274,-8.75582,1.4143795,-2.3346584,-0.58218074,2.665852,-1.4161981,0.39872503,3.0525155,-3.3565853,0,0
6.199624,-8.437815,1.2972037,-2.1488636,-0.57203794,2.6767583,-1.2440512,0.23955576,3.0863314,-3.3726368,0,0
6.8339157,-9.193698,1.396587,-2.3696847,-0.6305115,2.8002217,-1.5224184,0.453282,3.2843986,-3.5705097,0,0
5.8058653,-7.9885654,1.5170426,-2.4806037,-0.17963156,2.148674,-1.5435807,0.512716,2.5656104,-2.846572,0,0
-6.5373945,8.742129,-0.39790362,2.3989854,1.7562498,-2.7734938,2.809442,-3.1021907,-1.5737994,0.46745923,1,1
-6.438303,8.730958,-0.35466117,2.362138,1.6625016,-2.771757,2.7331703,-3.0351472,-1.6879704,0.56191564,1,1
-6.9789305,9.38287,-0.59887445,2.7419581,1.573715,-2.617604,3.140826,-3.4484122,-1.6655148,0.57489604,1,1
-6.78392,9.136721,-0.5274302,2.5866232,1.666522,-2.6920638,2.96193,-3.304125,-1.6280379,0.5539086,1,1
-6.3816233,8.690435,-0.41285074,2.4361405,1.5527837,-2.565233,2.7818675,-3.103726,-1.6341215,0.58533686,1,1
-6.765807,9.108751,-0.56315506,2.635973,1.5551353,-2.5722547,3.0279896,-3.3404908,-1.6195271,0.5600331,1,1
6.8430023,-9.223534,1.4593964,-2.4430447,-0.65525424,2.7996542,-1.5632558,0.5176829,3.1650958,-3.4631522,0,0
6.9588223,-9.3677025,1.4422204,-2.437296,-0.71278495,2.8599348,-1.5616196,0.519942,3.2421968,-3.5505302,0,0
6.885413,-9.267883,1.455009,-2.449179,-0.7049668,2.8171,-1.5661366,0.52008265,3.1593006,-3.4815211,0,0
6.864136,-9.27626,1.5600744,-2.5980892,-0.6382038,2.7432985,-1.6619002,0.584871,3.0039577,-3.3500023,0,0
7.0945835,-9.55979,1.5555831,-2.6839414,-0.71058095,2.840941,-1.6339772,0.5079454,3.194442,-3.5269623,0,0
7.3460183,-9.798813,1.6535494,-2.8272223,-0.70811874,2.8238492,-1.6563338,0.48003268,3.3280163,-3.6677086,0,0
7.0501814,-9.424776,1.4232013,-2.4066021,-0.71121526,2.8511562,-1.5922449,0.5309999,3.3235197,-3.6360178,0,0
6.8557086,-9.224458,1.3784134,-2.3345084,-0.7342392,2.8549855,-1.5048718,0.45502442,3.238184,-3.5799394,0,0
7.260312,-9.772726,1.7069367,-2.8983736,-0.7293098,2.8382869,-1.6338052,0.4710423,3.1902604,-3.565024,0,0
5.922309,-8.167606,1.1578207,-1.9492197,-0.66708094,2.7381685,-1.1160905,0.14462057,2.981317,-3.335598,0,0
6.8249426,-9.188641,1.4783139,-2.471499,-0.7082374,2.8045886,-1.563073,0.50313604,3.0753183,-3.4094172,0,0
4.810414,-6.9096465,0.91864455,-1.6582661,-0.40759766,2.3892949,-0.85067034,-0.099338144,2.6335013,-2.9614239,0,0
4.6437397,-6.661789,1.2907314,-2.2171457,0.083605796,1.7301279,-1.3194631,0.30206436,2.1171508,-2.4124506,0,0
6.8439093,-9.226911,1.5117482,-2.5290709,-0.68332005,2.766636,-1.6210618,0.56663483,3.027779,-3.3645692,0,0
6.9138627,-9.274311,1.5614532,-2.5790832,-0.68387747,2.7620018,-1.6284237,0.5608953,3.0401082,-3.3723302,0,0
6.601127,-8.947575,1.4098141,-2.3454428,-0.6984616,2.7941175,-1.4176412,0.39347476,3.0752103,-3.4145403,0,0
6.825382,-9.1611,1.5679862,-2.5856152,-0.65116894,2.7345457,-1.5664032,0.48827094,3.0398238,-3.3526683,0,0
7.113735,-9.50769,1.5379133,-2.5885205,-0.6927803,2.824252,-1.6615156,0.5812456,3.2215261,-3.5136728,0,0
6.650261,-9.029666,1.4057901,-2.3430035,-0.6869933,2.796447,-1.4153311,0.42126837,3.1421463,-3.4689467,0,0
-6.8989406,9.274748,-0.6404517,2.7377403,1.5392967,-2.5955696,3.065158,-3.3810809,-1.6540341,0.5603572,1,1
-6.901116,9.317641,-0.68397534,2.7864163,1.501373,-2.5286021,3.1137784,-3.4726126,-1.6019893,0.53001016,1,1
-7.2484093,9.702823,-0.71857154,2.8311665,1.5927371,-2.681868,3.2743893,-3.6451192,-1.6627113,0.5446695,1,1
-6.3058386,8.610636,-0.6222632,2.6862013,1.3320628,-2.2584562,2.9993854,-3.3198104,-1.3521271,0.34616858,1,1
-5.590953,7.761784,-0.5783844,2.628264,1.148972,-1.8871933,2.9199831,-3.237502,-0.9436133,0.008824825,1,1
-6.765605,9.085291,-0.6322671,2.731246,1.5078835,-2.4975188,3.0639365,-3.3296897,-1.5615175,0.5268368,1,1
-6.1161857,8.392448,-0.5475521,2.5804763,1.3186367,-2.2388675,2.898747,-3.2224748,-1.35125,0.35063028,1,1
-6.5138516,8.844443,-0.62794286,2.7045815,1.3960845,-2.356073,3.0279884,-3.3586087,-1.461836,0.4251793,1,1
-7.281942,9.704315,-0.700197,2.8462963,1.5874782,-2.6323743,3.3464074,-3.655482,-1.647859,0.5701632,1,1
-6.971631,9.390123,-0.6654835,2.7782488,1.6245353,-2.7238567,3.0501435,-3.3584983,-1.631469,0.5295192,1,1
-7.0685873,9.505578,-0.7115819,2.8127491,1.5796111,-2.6283505,3.135908,-3.4917846,-1.6414859,0.5726941,1,1
-6.696803,9.072651,-0.696416,2.824833,1.3637316,-2.316453,3.1680808,-3.5034137,-1.4685746,0.4279518,1,1
-7.0935307,9.513809,-0.72597396,2.8390071,1.5446606,-2.58186,3.1667814,-3.5034099,-1.6561146,0.5895326,1,1
6.9263377,-9.305358,1.5372818,-2.5925975,-0.6921692,2.7777965,-1.6468085,0.5485081,3.0500784,-3.386456,0,0
-6.242117,8.569166,-0.6954667,2.8048024,1.1932306,-2.0343094,3.1695006,-3.527203,-1.1839187,0.20285155,1,1
-6.8048725,9.263361,-0.6756471,2.8324394,1.3093874,-2.2693229,3.402554,-3.7522638,-1.417284,0.40933478,1,1
-7.138051,9.544553,-0.7087971,2.8228269,1.5647882,-2.6274505,3.209762,-3.5234852,-1.6547035,0.57079065,1,1
-6.9685116,9.41851,-0.69486904,2.843012,1.4933553,-2.5045996,3.1994927,-3.5233998,-1.5807942,0.5474983,1,1
-7.2866783,9.726826,-0.6988469,2.8402536,1.6731021,-2.7950172,3.2922482,-3.591592,-1.6224813,0.49996328,1,1
-7.2467146,9.720234,-0.7304627,2.853422,1.6873965,-2.8044562,3.192181,-3.5494745,-1.6366745,0.51288176,1,1
-6.874397,9.291892,-0.6488389,2.7343829,1.6151516,-2.6724713,2.9726043,-3.3197455,-1.6378021,0.5652922,1,1
-6.5262375,8.823384,-0.63221943,2.7037504,1.3718426,-2.366887,3.000728,-3.291605,-1.5214473,0.46114174,1,1
6.824646,-9.20319,1.4297516,-2.3853972,-0.7179196,2.8415246,-1.4861681,0.45386028,3.1908064,-3.522408,0,0
7.043823,-9.463085,1.6022625,-2.6761055,-0.68188834,2.7917435,-1.6661196,0.56650376,3.0935524,-3.4287326,0,0
7.164716,-9.571209,1.5429776,-2.5531619,-0.70694566,2.8572483,-1.6147493,0.5569537,3.3000429,-3.6038451,0,0
6.78325,-9.177994,1.4604859,-2.435311,-0.6941193,2.8221498,-1.4839643,0.45121044,3.1446805,-3.4693222,0,0
7.0023336,-9.409496,1.5000914,-2.5205889,-0.7072919,2.859736,-1.579006,0.5161892,3.215944,-3.5129821,0,0
6.3949575,-8.69829,1.4828225,-2.508493,-0.52044296,2.5267487,-1.6250651,0.54669386,2.7666273,-3.116354,0,0
7.1484656,-9.507715,1.5915054,-2.6437528,-0.6658003,2.7878325,-1.6581635,0.56895286,3.2329965,-3.5071766,0,0
3.8819356,-4.542258,1.4422493,-0.27265048,-0.4929176,2.520281,0.8544067,-1.3634491,2.8011756,-3.1127753,0,0
6.6422143,-9.025543,1.4225348,-2.4029346,-0.674215,2.7387495,-1.5156305,0.489687,3.029834,-3.3941724,0,0
6.8204527,-9.211182,1.4542452,-2.4555302,-0.7098363,2.8147058,-1.55437,0.5071683,3.1020014,-3.4337769,0,0
6.7795286,-9.1611395,1.4115267,-2.381717,-0.7130242,2.8399236,-1.5105431,0.4682613,3.1444345,-3.471238,0,0
7.128769,-9.554667,1.5796751,-2.6820188,-0.7065361,2.8321135,-1.6584442,0.54572845,3.1841135,-3.494806,0,0
6.8551826,-9.236655,1.450769,-2.4399767,-0.711324,2.8408308,-1.529148,0.47960892,3.163942,-3.4762387,0,0
6.7881756,-9.159606,1.4220434,-2.4270053,-0.68923205,2.791635,-1.5714413,0.5165698,3.1054587,-3.424396,0,0
-6.774788,9.131406,-0.6062415,2.653682,1.5998731,-2.664658,2.9230652,-3.2532866,-1.6456082,0.55977887,1,1
-6.8221836,9.180098,-0.6712863,2.7646413,1.4723539,-2.4736671,3.1165335,-3.4330275,-1.5620097,0.5087609,1,1
-6.5486684,8.87792,-0.5616239,2.5728323,1.5235724,-2.562397,2.8168187,-3.1580212,-1.6466535,0.58467036,1,1
-6.660906,8.994603,-0.7069535,2.8292406,1.400024,-2.3299668,3.1463552,-3.4597383,-1.4075735,0.37565702,1,1
-6.948653,9.376523,-0.6857637,2.8488557,1.4755015,-2.5032225,3.1495328,-3.4539108,-1.6378548,0.5705341,1,1
-6.8997726,9.332275,-0.65340817,2.7992904,1.4958274,-2.5614834,3.0999851,-3.4153152,-1.650552,0.55618674,1,1
-6.8963866,9.305893,-0.69252527,2.8118775,1.4737223,-2.5177834,3.1329436,-3.463175,-1.5971951,0.51305646,1,1
-6.582647,8.928428,-0.6906791,2.7924843,1.3845546,-2.3304718,3.0988355,-3.4356232,-1.4085774,0.36984813,1,1
-6.4546595,8.800545,-0.5679971,2.6110222,1.466532,-2.4705796,2.8602705,-3.2060742,-1.5598598,0.51286924,1,1
-7.0549,9.453996,-0.7067893,2.826435,1.4955357,-2.5338821,3.2173848,-3.5239193,-1.6351902,0.5697594,1,1
-7.1547775,9.598216,-0.7138183,2.8416789,1.6062145,-2.6887631,3.1891649,-3.5179749,-1.64558,0.54979926,1,1
-7.040334,9.447689,-0.7051959,2.842548,1.4670346,-2.4930835,3.2858515,-3.590683,-1.582252,0.521375,1,1
6.1890984,-8.5005045,1.2506206,-2.1170235,-0.6788815,2.7444549,-1.2755977,0.27911514,2.9839988,-3.359911,0,0
6.0868797,-8.404772,1.1760821,-2.038275,-0.6912812,2.7698467,-1.2063377,0.21041352,3.0131788,-3.3862364,0,0
6.235549,-8.51275,1.2155015,-2.0429342,-0.7055749,2.809023,-1.1949233,0.21581225,3.1195493,-3.4449801,0,0
-6.041286,8.27892,-0.5584045,2.5644512,1.2980583,-2.202251,2.8146796,-3.1485605,-1.3701435,0.36365718,1,1
-6.716154,9.067332,-0.70994186,2.823723,1.4119153,-2.3531303,3.1252534,-3.4489808,-1.4690439,0.44149917,1,1
-6.839053,9.194345,-0.64189243,2.7223482,1.5912365,-2.6177251,2.985363,-3.3065429,-1.6205609,0.54772973,1,1
6.8988366,-9.269076,1.593572,-2.6365094,-0.6608008,2.7246578,-1.6614804,0.57844585,2.9829834,-3.3294635,0,0
6.1702185,-8.429044,1.377674,-2.337184,-0.54680526,2.5561187,-1.4624823,0.41838735,2.7832572,-3.1173537,0,0
-7.346735,9.768748,-0.6736611,2.8247027,1.646116,-2.7129052,3.3948636,-3.687582,-1.6320944,0.5435578,1,1
6.4304695,-8.790398,1.3140302,-2.294855,-0.608684,2.7350602,-1.6003615,0.529824,2.907394,-3.2306585,0,0
6.1846924,-8.450394,1.1356441,-1.9914105,-0.6005391,2.7051954,-1.3939164,0.3708429,3.0545928,-3.3829446,0,0
6.142932,-8.422244,1.1856575,-2.0609083,-0.61046135,2.7306957,-1.4237957,0.39807272,2.9230175,-3.2325673,0,0
6.203863,-8.5082245,1.166127,-2.0422428,-0.6117748,2.7466536,-1.4322803,0.4154132,2.9936807,-3.303915,0,0
6.6346493,-8.97723,1.3211033,-2.2972903,-0.55737066,2.7217128,-1.6063147,0.5312598,3.1498609,-3.426968,0,0
6.365407,-8.667728,1.2142026,-2.1608658,-0.6470045,2.7429547,-1.4492762,0.395608,3.0549235,-3.3682995,0,0
6.054823,-8.300409,1.1990392,-2.0823045,-0.62734365,2.690506,-1.3364755,0.3068943,2.8919647,-3.2207046,0,0
-6.875438,9.246445,-0.45231605,2.4634857,1.768075,-2.895316,2.916676,-3.2749949,-1.7383714,0.61264837,1,1
-6.3946967,8.644165,-0.2810939,2.190672,1.7393885,-2.8509223,2.6369944,-2.9947433,-1.7372203,0.60782766,1,1
7.4392977,-9.80669,1.6757606,-2.7133417,-0.69782823,2.8384838,-1.6660116,0.5971025,3.399697,-3.657762,0,0
7.1566315,-9.487707,1.6694274,-2.6868744,-0.65046597,2.727241,-1.6016608,0.54742396,3.2350776,-3.5261679,0,0
7.7360106,-10.189417,1.6971934,-2.7568605,-0.714856,2.9332316,-1.6946747,0.62165165,3.6292868,-3.8776727,0,0
7.415954,-9.825204,1.8462093,-2.956581,-0.65627486,2.7474165,-1.6879466,0.5839902,3.2255235,-3.537216,0,0
-7.8132057,10.25584,-0.69663703,2.8357491,2.054696,-3.3371592,3.4084182,-3.660082,-1.6534542,0.42284948,1,1
-7.3455915,9.695468,-0.65331686,2.7523985,1.7233162,-2.8023539,3.2837691,-3.543654,-1.685189,0.59706247,1,1
-7.711954,10.155428,-0.7395563,2.919176,1.7460722,-2.8406403,3.5233936,-3.7976367,-1.7029321,0.5979749,1,1
7.4520125,-9.81532,1.8215511,-2.907102,-0.6539037,2.7388725,-1.7193304,0.61529154,3.2572274,-3.554054,0,0
7.3456974,-9.714245,1.8089817,-2.871728,-0.67375124,2.7282705,-1.6692034,0.58466595,3.1937613,-3.5295804,0,0
7.226901,-9.554749,1.8302512,-2.8970761,-0.58226013,2.616213,-1.7110744,0.6145086,3.1033154,-3.426951,0,0
4.7892284,-6.7664785,0.82957244,-1.57374,-0.2857965,2.374499,-1.3603861,0.34575847,2.3134735,-2.4724805,0,0
5.1218023,-7.208285,0.78640723,-1.4700049,-0.46623823,2.5448518,-1.3285431,0.34667236,2.540614,-2.8467555,0,0
5.5286074,-7.6689615,1.0205698,-1.6995391,-0.5137459,2.6080093,-1.2521311,0.2688887,2.7421603,-3.0925243,0,0
-5.5710335,7.774769,-0.4460731,2.506002,1.1046602,-2.010793,2.4217446,-2.7315524,-1.5985554,0.5264217,1,1
-5.9894447,8.221852,-0.51224554,2.59813,1.1218011,-2.0466166,2.787992,-3.096961,-1.5674064,0.4801449,1,1
-5.965311,8.13942,-0.47276324,2.5672488,1.3186824,-2.2800694,2.6135151,-2.8860874,-1.5603507,0.40601417,1,1
1.8513954,-1.120295,2.3705645,-0.9021717,-0.25434545,-0.6031114,1.1032847,-1.2560486,0.32977015,-2.0772834,0,0
1.7817354,-1.0886316,2.3791277,-0.9358478,-0.23017007,-0.66195726,1.1366243,-1.2725923,0.309062,-2.0873334,0,0
1.1753497,-1.3260107,2.1656282,-0.7235056,1.441139,0.10946816,1.0771697,-1.2600509,1.5280302,-1.7530878,0,0
1.3250291,-1.4892094,2.115067,-0.7179691,1.2128627,0.20025395,1.0733979,-1.2819369,1.4962227,-1.8529232,0,0
0.48830116,-0.5459443,2.3889377,-0.9781788,1.9695055,-0.53198767,1.1432053,-1.2945373,1.2120743,-1.3942904,0,0
-0.15667272,-0.73838997,0.3416163,-0.9545485,1.8106544,-0.33832714,-0.1363926,-1.3007039,1.1759728,-1.4228725,0,0
1.9749424,-2.9099932,0.6364083,-1.0301696,0.7043928,0.6783073,-0.3256639,-1.0383513,1.717263,-2.2398677,0,0
1.7589625,-2.782056,0.69961715,-1.0773108,0.8760515,0.5608555,-0.3672602,-0.8828594,1.5681367,-2.0267491,0,0
-1.0706813,2.0880222,0.9893671,0.5120857,0.24990946,-0.93146753,1.63819,-2.0246863,-0.17194903,-1.3802173,1,1
1.8918492,-1.1515828,2.4733517,-1.0294827,-0.25982738,-0.68225646,1.1697109,-1.3242202,0.32838094,-2.1285768,0,0
5.531641,-7.7047834,2.2350287,-2.5417633,-1.4745874,0.3559369,-0.3142001,2.260868,1.5078248,-2.5462153,0,0
4.9645605,-7.0311046,2.0693069,-2.3838854,-1.4053563,0.39953697,-0.18697277,2.082683,1.3029244,-2.164999,0,0
5.834944,-8.018714,2.4107106,-2.7009015,-1.4914899,0.3621952,-0.4216827,2.4208665,1.5110606,-2.534751,0,0
6.096643,-8.37005,2.65257,-2.958743,-1.4917048,0.4526509,-0.59754694,2.6884553,1.3548213,-2.270201,0,0
6.1560025,-8.423895,2.6963444,-2.9926794,-1.4903952,0.44927606,-0.6322003,2.729101,1.3370628,-2.2528381,0,0
6.238934,-8.534834,2.689374,-2.9946885,-1.4941809,0.4009021,-0.6278813,2.7237391,1.4274983,-2.415504,0,0
-5.7761354,7.9381895,-1.4688544,0.47611254,2.5402799,-2.7949553,1.2258028,-2.095817,-0.5411984,2.571304,1,1
-2.5370502,2.8868768,1.3332599,-1.6730227,2.6984904,-2.9958992,0.529567,1.170603,-0.64225286,2.7346034,1,1
-6.126548,8.361108,-1.4907854,0.4753431,2.7570755,-3.029613,1.2249271,-2.11954,-0.65376,2.7366116,1,1
-5.987793,8.228312,-1.459256,0.45296967,2.645444,-2.9053497,1.3032044,-2.205662,-0.5798886,2.6643302,1,1
6.0017276,-8.284794,2.5918097,-2.9136035,-1.4874675,0.43515763,-0.5941918,2.6788263,1.3282589,-2.2572067,0,0
6.1370068,-8.4532175,2.7022762,-3.0319319,-1.4855671,0.44516203,-0.64549744,2.7553039,1.3036661,-2.2208195,0,0
-6.5117025,8.854524,-1.4753345,0.45586637,3.0070324,-3.2731812,1.355414,-2.2863116,-0.67392164,2.8391645,1,1
-6.32464,8.656558,-1.4749032,0.46992174,2.848999,-3.1443543,1.2876748,-2.1896987,-0.7130627,2.852583,1,1
-6.3143053,8.624039,-1.4965202,0.46445262,2.7833505,-3.070729,1.3431259,-2.268313,-0.69130915,2.8205445,1,1
-6.579224,8.906727,-1.4342704,0.24375734,2.7928805,-3.078547,1.6730918,-2.7875435,-0.6789813,2.7968786,1,1
-5.373623,7.521356,-1.2019048,0.19451016,2.3689382,-2.618671,1.15859,-1.9360039,-0.6441896,2.772171,1,1
7.0653696,-9.430083,3.4681277,-3.7629123,-1.684547,0.53458947,-0.50543,2.638449,1.4072648,-2.4941328,0,0
6.979575,-9.340946,3.4291131,-3.739461,-1.668943,0.5459581,-0.51828706,2.641515,1.3632319,-2.414012,0,0
-6.910617,9.2889595,-1.6514173,0.559219,3.15274,-3.509132,1.4748504,-2.5008414,-0.63160914,2.719768,1,1
-7.0890346,9.477791,-1.66986,0.51515913,3.4000733,-3.7471385,1.4760097,-2.5641057,-0.5430913,2.6513872,1,1
-7.0041223,9.405418,-1.6630528,0.5146849,3.2432675,-3.579399,1.5074174,-2.6076622,-0.5903839,2.7036722,1,1
-7.0922203,9.48968,-1.6750015,0.5234675,3.3902006,-3.7251077,1.4822192,-2.5741181,-0.5447988,2.666987,1,1
6.8732004,-9.28446,3.401739,-3.7321687,-1.6173661,0.5257498,-0.5435052,2.6747348,1.31059,-2.351807,0,0
6.875738,-9.203971,3.401559,-3.683733,-1.5852668,0.48300508,-0.51924294,2.6497693,1.3696694,-2.3874636,0,0
6.9346666,-9.304056,1.6000007,-2.7243922,-0.57421947,2.6888337,-1.6326082,0.4625772,3.1278386,-3.4282527,0,0
-6.803778,9.203165,-0.59198684,2.7298393,1.4712366,-2.503748,3.1029506,-3.415729,-1.6376042,0.5538478,1,1
-6.8440833,9.24852,-0.5744025,2.760913,1.4316542,-2.4535275,3.2028415,-3.480651,-1.6351849,0.55342835,1,1
-6.0793524,8.388148,-0.36268997,2.392128,1.4522957,-2.5001478,2.628647,-2.9587667,-1.6357195,0.5371058,1,1
-6.859156,9.317479,-0.5771365,2.7484117,1.4637895,-2.5349355,3.1684952,-3.4944072,-1.649735,0.5397257,1,1
-7.0257072,9.427209,-0.637197,2.8018017,1.577244,-2.6611512,3.1950684,-3.4748168,-1.6161973,0.4894398,1,1
