undermine_score,support_score,undermine_cp,support_cp,undermine_cop,support_cop,undermine_ocp,support_ocp,undermine_ocop,support_ocop,predict_label,gold
-3.1300502,3.2197118,-1.6275694,0.34171024,-0.3925866,-0.46822828,2.7353451,-3.8355312,0.84027755,-1.4257579,1,1
5.2761116,-7.3537283,2.2431183,-2.5767202,-1.5294013,0.4499758,0.08936268,1.6973678,1.5929548,-2.6296642,0,0
-7.1940913,9.618978,-1.5092357,0.4627039,3.405003,-3.6948628,1.5934801,-2.6236339,-0.6863722,2.837777,1,1
5.5512905,-7.6509266,0.9563727,-1.6067421,-0.55034435,2.6615496,-1.0080895,0.050436616,3.0364838,-3.3321984,0,0
6.037516,-8.083264,1.360473,-2.021581,-0.56238395,2.6557343,-1.0733051,0.05145669,3.041354,-3.354492,0,0
6.210883,-8.489605,1.4032336,-2.4147773,-0.5455094,2.545316,-1.6082815,0.5122493,2.653859,-3.0172625,0,0
-5.586931,7.7963123,-0.55769044,2.6502588,0.9849999,-1.7831668,2.88947,-3.19961,-1.1547707,0.16327655,1,0
6.1713395,-8.42943,1.2080681,-2.1288292,-0.5897984,2.6542253,-1.5208867,0.4833116,2.8525863,-3.1630635,0,1
6.3371515,-8.633978,1.2688911,-2.2230992,-0.5883593,2.6684034,-1.5680388,0.52134943,2.9118624,-3.2211266,0,1
6.4791117,-8.777763,1.2461381,-2.2146878,-0.5224335,2.6218388,-1.6436245,0.5799642,3.0669158,-3.3612723,0,1
-3.9489298,5.9092407,-0.20866606,2.248538,0.37563348,-1.0027778,2.0728502,-2.381898,-1.29178,0.27602655,1,0
0.99195063,-1.4980478,0.3090847,0.6766866,0.16036913,1.6415517,1.1602333,-1.5949261,2.0034683,-2.1281087,0,0
0.37167597,-0.40825438,-0.34076566,2.3635798,-0.033049256,2.120352,1.7511585,-2.0235493,2.4305508,-2.6750314,0,0
0.94943273,-0.9131303,0.16324165,1.5527666,-0.024999708,1.9229963,1.1282285,-1.4971325,1.8894199,-2.040033,0,0
-0.0024998188,0.0034615993,-0.07064864,2.1286697,-0.090734825,2.1693504,2.3545935,-2.628041,2.3320074,-2.5838988,1,0
-0.43304288,0.35736257,0.2960902,-0.73558146,0.60497576,-1.0810388,-1.0487288,0.13103943,-1.1728861,0.1429446,1,0
-4.5780153,6.5365295,0.23270783,1.8309028,0.7477269,-1.579395,2.8686972,-3.1221735,-1.1942992,0.0040581226,1,1
-4.08247,6.0994415,-0.2764942,2.298863,0.8273648,-1.8600522,1.87086,-2.1433573,-1.1077508,-0.20283069,1,1
-3.463986,5.343659,-0.20458671,2.1206517,0.64013094,-1.4891715,1.4131941,-1.7117231,-1.2060742,0.02211216,1,1
-3.89535,5.7542353,-0.37427074,2.365213,0.4916603,-1.0532641,1.7634764,-2.085116,-1.2659427,0.25064248,1,1
0.26869392,-0.34867758,0.468217,-1.1823119,0.31487167,-0.8144317,-1.2818465,0.1786649,-1.166498,0.19786747,0,1
5.226772,-7.171718,2.6728911,-3.012258,-1.4861335,0.43772155,-0.19208027,2.053632,0.8756667,-1.6681066,0,0
5.7929387,-7.8594694,3.0273619,-3.387033,-1.6548321,0.51839197,-0.05795175,1.9236062,1.0527929,-2.0304387,0,0
-5.4460187,7.2968583,-1.317486,0.23701,3.3229432,-3.6183283,0.91006887,-1.6269065,0.10447976,1.8146133,1,1
5.637131,-7.641942,3.0349474,-3.3563132,-1.6313984,0.53660107,-0.0465163,1.9381223,0.9242691,-1.8109052,0,0
5.937604,-8.004991,3.396379,-3.7067287,-1.6486577,0.54346114,0.14065033,1.7641284,1.0332173,-1.9906722,0,0
-5.625674,7.65237,-1.6461446,0.55869365,2.9623487,-3.2888143,0.93478996,-1.850345,-0.08239032,1.9545168,1,1
-6.0362864,8.081929,-1.6663272,0.37866408,3.196426,-3.4540315,1.2036331,-2.3211174,0.030099839,1.928116,1,1
-0.14730144,0.14149451,-1.655162,0.33514518,-1.6743426,0.46219784,1.2621142,-2.4162211,1.0956321,-2.1476738,1,1
0.33263376,-0.32123518,3.1792874,-3.4982142,2.6818075,-2.8391752,0.023806006,1.8554707,-0.14104015,2.1932745,0,1
-4.7438145,6.7318897,-1.5009327,0.4639147,2.204726,-2.5847487,0.8087455,-1.6267405,-0.2294102,2.056486,1,1
-5.135491,7.1249456,-1.3767439,0.38512492,2.8024116,-3.1674032,0.8157467,-1.5695541,-0.14058885,2.0028634,1,1
5.8123198,-7.890155,3.044866,-3.402768,-1.6491804,0.5009617,-0.051025853,1.9181145,1.0672476,-2.068311,0,0
5.4959583,-7.509823,2.9964519,-3.3277297,-1.571692,0.5133455,-0.06333171,1.9386041,0.864483,-1.7301433,0,0
5.8133383,-7.9033303,3.0194561,-3.3923326,-1.6419221,0.47277933,-0.06848067,1.9226236,1.0834792,-2.1155949,0,0
5.7086487,-7.7334948,3.122785,-3.4582696,-1.6407481,0.5578596,-0.0004158467,1.8734143,0.9446999,-1.8439513,0,0
5.572809,-7.586848,2.9569619,-3.292046,-1.6162324,0.53484,-0.0820854,1.9455272,0.9175289,-1.8144346,0,0
5.628376,-7.634973,3.052916,-3.406578,-1.6297028,0.5554626,-0.025436431,1.8819113,0.92032063,-1.7910209,0,0
-5.709515,7.769514,-1.6684749,0.5474569,2.9431918,-3.351081,0.9644723,-1.9247421,-0.13337627,1.946234,1,1
-5.5952144,7.634192,-1.6078751,0.5437277,2.9955573,-3.387248,0.8875668,-1.7737356,-0.10421492,1.9294806,1,1
-5.1141987,7.1535387,-1.540596,0.46362883,2.331328,-2.7591853,1.0074042,-1.9149897,-0.23487031,2.0157347,1,1
5.797142,-7.8268986,3.200098,-3.5271454,-1.6522536,0.5329624,0.035594985,1.8557134,0.9803855,-1.9110774,0,0
5.8972483,-7.9507265,3.2558284,-3.5612326,-1.6695884,0.51919264,0.054768205,1.8493476,1.0265995,-2.0209534,0,0
5.7098107,-7.770849,2.8800848,-3.2264626,-1.6663508,0.51721394,-0.13366205,2.0173879,1.0297132,-2.0097847,0,0
-5.6453195,7.6896286,-1.6127807,0.5479158,2.9672549,-3.3470445,0.98175097,-1.8630793,-0.083532766,1.9315892,1,0
5.679918,-7.7417927,3.0361953,-3.382557,-1.6608645,0.5649892,-0.03264457,1.925216,0.95021355,-1.8690308,0,0
-4.611292,6.451159,-1.1931739,0.20608455,2.3768113,-2.5994601,0.7629426,-1.4765401,-0.27836412,2.1690745,1,0
-5.843045,7.845129,-1.6571121,0.554188,3.2141857,-3.5400565,0.98030996,-1.9019607,0.008562326,1.8489236,1,1
0.45119596,-0.49098003,-1.1760477,0.20911205,-1.4714104,0.38266662,0.73869634,-1.4146214,0.8945296,-1.7320468,0,1
5.792035,-7.822517,3.2100701,-3.5596552,-1.6604526,0.55727696,0.050168276,1.81985,0.97168076,-1.8857349,0,1
5.354048,-7.3208675,2.9615922,-3.2955697,-1.4978873,0.43556315,-0.06492473,1.9422071,0.8296437,-1.6475275,0,0
5.6300154,-7.6394973,3.2991314,-3.6281466,-1.5520235,0.4931387,0.103016675,1.7972379,0.88187736,-1.720974,0,0
5.7976446,-7.8663244,3.1629658,-3.5031924,-1.635025,0.5422056,0.008821458,1.8717265,1.0084753,-1.9492002,0,0
5.579757,-7.585208,2.9918356,-3.3426228,-1.6102445,0.5328661,-0.05947195,1.9233143,0.9182048,-1.7864048,0,0
5.6796756,-7.6924577,3.1536005,-3.4790506,-1.6330237,0.54617345,0.022858366,1.8614119,0.9159098,-1.8058213,0,0
5.635673,-7.670515,2.9613867,-3.3121846,-1.644501,0.54898256,-0.08742085,1.9413636,0.9423648,-1.8679845,0,0
5.6815305,-7.712993,3.0321834,-3.404615,-1.6389585,0.5464234,-0.06155753,1.9075485,0.9488312,-1.8544062,0,0
5.788018,-7.803528,3.3248081,-3.6532063,-1.612559,0.5180035,0.09686655,1.789048,0.9475181,-1.8432701,0,0
5.711825,-7.7557583,3.1479697,-3.4715872,-1.631443,0.5565426,0.014249608,1.8800194,0.94666183,-1.8476095,0,0
5.8496046,-7.89688,3.3353071,-3.6642861,-1.6443202,0.5485158,0.09145059,1.8078917,0.9614275,-1.8761864,0,0
5.6687613,-7.699971,3.1607494,-3.4755983,-1.6129494,0.54313564,0.0005055964,1.8965484,0.895568,-1.784689,0,0
5.4570436,-7.507468,2.8057594,-3.1629248,-1.6038573,0.5215567,-0.15553807,2.0317378,0.8918892,-1.791249,0,0
5.777623,-7.799735,3.1685085,-3.5163865,-1.6555197,0.5594279,0.0039464682,1.8606296,0.9575416,-1.863291,0,0
5.752895,-7.801872,3.0346375,-3.3980775,-1.6583065,0.5430769,-0.07566431,1.9294999,0.9842863,-1.9312178,0,0
5.7648735,-7.8188095,3.1243258,-3.4819489,-1.6572094,0.5602272,-0.027567893,1.897491,0.9557704,-1.8791424,0,0
5.372717,-7.3956914,2.8226697,-3.2201934,-1.5325031,0.4891313,-0.15016504,1.9980654,0.86737883,-1.6883017,0,0
5.517334,-7.5435395,2.9374595,-3.3150303,-1.590771,0.53342,-0.1189889,1.9569712,0.8701145,-1.7381177,0,0
5.300331,-7.286412,3.0097997,-3.36843,-1.4148438,0.39890194,-0.09388581,1.9523783,0.7818016,-1.5667014,0,0
-0.45596898,0.8656117,2.504623,-2.6168725,2.9155965,-3.2637122,-0.049311697,1.721773,-0.094307125,1.9405451,1,1
-5.720606,7.8088107,-1.6694124,0.52926713,2.9232392,-3.3383007,1.0139606,-2.0122318,-0.113993734,1.9290109,1,1
-5.5064106,7.5228586,-1.512767,0.4986214,3.1021497,-3.452815,0.84292626,-1.6784279,-0.048567876,1.8929939,1,1
5.554903,-7.5496583,3.1376338,-3.4744701,-1.5563678,0.48467624,0.0077768713,1.8790131,0.8686782,-1.7114986,0,0
5.73851,-7.810384,3.0573034,-3.4002957,-1.6660966,0.5583106,-0.02608706,1.9215815,0.9890227,-1.9301959,0,0
-4.995379,6.957841,-1.3972882,0.3559763,2.720891,-3.0888033,0.7588247,-1.5453179,-0.11837475,1.9677434,1,1
-4.64541,6.5576663,-1.1703801,0.15356696,2.7145488,-3.1038067,0.63095164,-1.3486508,-0.12952961,1.9516417,1,1
5.3202724,-7.282779,2.9892683,-3.32961,-1.3931239,0.342519,-0.08789146,1.9779834,0.849989,-1.6326665,0,1
-1.0894127,1.399097,1.9914314,-2.131145,2.7757406,-3.1740794,0.13219291,1.6426802,-0.17291051,1.9988427,1,1
5.4937162,-7.509893,2.9636488,-3.3207543,-1.5576624,0.5020884,-0.09708667,1.9734808,0.8753185,-1.7135695,0,1
5.823184,-7.869748,3.1811697,-3.510284,-1.6693656,0.55346537,0.03197281,1.8623272,1.0046215,-1.943672,0,0
5.430912,-7.432295,2.9514937,-3.334175,-1.5482429,0.48801816,-0.071801245,1.9118963,0.8593742,-1.6982055,0,0
5.447365,-7.4655194,2.8589633,-3.2173228,-1.5711311,0.5002738,-0.1365449,1.9997392,0.88072586,-1.7481837,0,0
5.77905,-7.8061447,3.2766042,-3.5943434,-1.628572,0.54595864,0.08160281,1.8219526,0.95547664,-1.8438902,0,0
5.6217265,-7.66269,3.1008024,-3.4312181,-1.6112938,0.5364255,-0.02382198,1.9302803,0.8858085,-1.764766,0,0
5.2157807,-7.1700306,2.8088117,-3.1482048,-1.4396546,0.40420824,-0.1474983,2.0186706,0.81981623,-1.5989469,0,0
5.588685,-7.6164036,2.9366117,-3.279471,-1.6278216,0.5645125,-0.084205,1.9630337,0.9400469,-1.809386,0,0
5.7455993,-7.7859535,3.0830717,-3.4297414,-1.6604228,0.5538249,-0.032321006,1.9021261,0.9697838,-1.9002607,0,0
-5.9309354,7.961564,-1.6720636,0.55378425,3.2903214,-3.617384,1.0173635,-1.9824852,0.04881327,1.8079107,1,1
-5.7101893,7.7642746,-1.6609213,0.49253616,2.8856776,-3.2399983,1.0583382,-2.0831556,-0.10525219,1.9485847,1,1
-5.650398,7.676225,-1.6262944,0.53654116,3.0278578,-3.398958,0.9163016,-1.827093,-0.079944015,1.9136329,1,1
-5.613972,7.6557336,-1.6288829,0.5561742,2.9625988,-3.3339622,0.91456133,-1.8069187,-0.10792923,1.9586782,1,1
-4.3356204,6.169173,-1.4348097,0.3353784,1.752924,-2.0398617,1.305412,-2.1526918,0.15752563,1.6412406,1,1
-6.3343186,8.631882,-1.4724078,0.41773304,3.0041783,-3.315209,1.2371621,-2.1162028,-0.6205702,2.7827373,1,1
-6.780937,9.102312,-1.5141318,0.38029414,3.2261488,-3.526063,1.4967424,-2.5003037,-0.5439145,2.6956515,1,1
-6.403989,8.741671,-1.5158868,0.4155637,2.9769568,-3.2996378,1.2658157,-2.2323132,-0.64532936,2.7941558,1,1
-6.4574556,8.794507,-1.522678,0.40622097,2.8319457,-3.1436212,1.4649441,-2.4660435,-0.637888,2.7786217,1,1
6.574218,-8.870021,3.0436912,-3.3650935,-1.505993,0.38604498,-0.6172352,2.7430403,1.4072987,-2.375842,0,1
-6.4577465,8.757875,-1.5186329,0.4513487,2.9645922,-3.2855175,1.3267787,-2.2335622,-0.64774346,2.7874475,1,1
0.46841872,-0.52758294,1.2680981,-2.0888648,1.0223995,-1.7305107,-1.3835064,0.36116087,-1.1607863,0.19193201,0,1
4.3106365,-6.2000923,0.6687825,-0.89025116,-0.567834,2.7251103,-0.2492966,-0.5645862,2.8247235,-3.149317,0,1
6.5365486,-8.883719,1.4384625,-2.4574344,-0.51371634,2.6626387,-1.5042089,0.3775727,3.080161,-3.3860738,0,1
0.4638489,-0.6437076,1.2608855,-2.0157568,1.1715178,-1.6981285,-1.2716976,0.26610687,-0.8972164,-0.059972346,0,1
6.0591717,-8.376787,1.1198664,-2.009734,-0.5997534,2.7542796,-1.4777693,0.4274108,2.8617828,-3.1853633,0,1
-0.23439634,0.44782674,1.632077,-2.255373,1.4368063,-2.3850074,-1.1287884,0.09732252,-1.5584553,0.4155149,1,1
0.11411989,-0.20090503,1.4445645,-2.4304671,1.3569213,-2.2222333,-1.5314684,0.4076829,-1.5049917,0.4150117,0,1
6.150445,-8.423682,1.1862067,-2.0409513,-0.60037184,2.7250195,-1.4629933,0.39405888,2.900873,-3.2636528,0,0
0.52867234,-0.46885058,1.684864,-2.77239,1.2152998,-2.1530027,-1.602467,0.28686896,-1.5433587,0.4374055,0,0
6.331896,-8.6498165,1.3902869,-2.4278913,-0.61043227,2.7423182,-1.5687282,0.37913728,2.7624483,-3.100469,0,0
-5.848504,8.146602,-0.50224304,2.5825908,1.2573884,-2.1910505,2.5199943,-2.8842754,-1.5688779,0.48868436,1,0
6.2382298,-8.573217,1.4101014,-2.4675565,-0.59031963,2.700479,-1.5438148,0.35897797,2.6939938,-3.0462043,0,0
6.3426647,-8.702524,1.3398545,-2.3331766,-0.59566146,2.7212207,-1.5407059,0.4230246,2.8664427,-3.2251015,0,0
0.32556534,-0.2962021,1.5904095,-2.7065034,1.2734656,-2.2559767,-1.5722458,0.27289656,-1.5636244,0.42722115,0,0
6.1756864,-8.588216,1.474491,-2.534041,-0.5621681,2.6739242,-1.4986591,0.34225637,2.640368,-3.0379944,0,1
-6.4006486,8.781668,-0.5922454,2.77173,1.420965,-2.475553,2.8767807,-3.185653,-1.5106577,0.34873182,1,1
-5.1432114,7.289892,-0.49419466,2.6620302,0.9747759,-1.6552523,2.6550317,-2.9248824,-1.0192089,0.047727346,1,1
-5.0270176,7.182971,-0.26357123,2.2802472,1.1122146,-1.9673811,2.1765237,-2.5132928,-1.474708,0.42205024,1,1
-6.1100907,8.433632,-0.5595421,2.6781619,1.3944782,-2.4193947,2.6017776,-2.9518514,-1.5542932,0.38422367,1,1
2.7053952,-3.9989338,0.9367664,-1.5803915,0.5264375,0.5894927,-0.99647063,0.075632125,1.2985958,-1.7534174,0,1
-6.244912,8.624201,-0.61727226,2.7616043,1.3112893,-2.3024297,2.7739015,-3.1263075,-1.5424489,0.43385914,1,1
-4.646018,6.701398,-0.033070594,1.8949206,1.2260027,-2.1526532,1.8449974,-2.2045772,-1.5419475,0.44924664,1,1
0.48685813,-0.5449562,1.1280643,-1.9655695,0.8815156,-1.6297566,-1.3959337,0.38061583,-1.1556243,0.17147252,0,0
6.367261,-8.716235,1.3083017,-2.291635,-0.5792036,2.731902,-1.5456214,0.41908377,2.9341342,-3.2736151,0,0
5.856382,-8.095806,1.074662,-1.8592972,-0.6027113,2.741145,-1.3729678,0.3363772,2.8060408,-3.1589873,0,0
-5.5268273,7.633942,-0.51927865,2.6761746,0.92610943,-1.4935863,3.1752393,-3.5360074,-0.9061999,-0.07182577,1,0
0.7398486,-0.45624506,1.9973426,-2.8794231,1.1844637,-2.112297,-1.4353931,0.14362526,-1.5084233,0.45450628,0,0
6.4617424,-8.834689,1.4100275,-2.4732509,-0.6172751,2.747681,-1.523674,0.34679046,2.910766,-3.2669668,0,0
-5.400279,7.537387,-0.5305461,2.5986407,1.0060306,-1.7845304,2.555939,-2.8835115,-1.3077632,0.27070448,1,0
-6.125154,8.478396,-0.5824851,2.7418466,1.2636806,-2.2372258,2.7239304,-3.0392995,-1.555058,0.4600244,1,0
6.2514753,-8.601887,1.2268516,-2.1485927,-0.6028959,2.7301211,-1.5420015,0.47586715,2.8797264,-3.2473063,0,0
-3.2022052,4.9543986,0.37174088,1.3866506,0.9017457,-1.6028185,1.5633965,-1.8529366,-1.1088041,0.111992836,1,0
4.7042804,-6.674775,1.2708719,-2.241722,0.045571506,1.8022451,-1.5693591,0.45383644,1.909621,-2.1769717,0,0
-5.3826113,7.557422,-0.41807264,2.4950876,1.1357532,-1.9687996,2.4155576,-2.7532809,-1.4132276,0.34025413,1,0
-0.66273195,1.1760429,0.7705117,-0.28806862,0.55269516,-0.74558735,0.7436907,-1.4336787,-0.13685775,-0.7151545,1,1
3.5724206,-5.3437996,0.65484095,-0.9566972,-0.32493958,2.2931242,-0.38362935,-0.4723832,2.2090106,-2.5663614,0,1
-2.7648544,4.4923706,0.2716521,1.4888731,0.69298494,-1.2204021,1.5807188,-1.9473994,-0.76280296,-0.16430399,1,1
-4.384926,6.3588667,-0.0668263,1.9704636,1.0800228,-1.8183506,1.9732176,-2.2999244,-1.2648593,0.2701282,1,1
4.772702,-6.8588595,0.8319477,-1.440263,-0.52050024,2.5769567,-0.9020747,-0.050412595,2.5181794,-2.8920527,0,1
-3.3961778,5.235495,0.08477315,1.810558,0.63070405,-1.2326164,1.7521791,-2.0850377,-1.0980679,0.10728294,1,1
-4.835593,6.860724,-0.24140836,2.2098074,0.8875863,-1.6630886,2.4717546,-2.7709525,-1.2348442,0.21687569,1,0
5.1120176,-7.237779,1.0222571,-1.815103,-0.3962263,2.4144814,-1.2991905,0.29554665,2.3943439,-2.712648,0,0
-6.6024494,8.935185,-0.5672698,2.7654123,1.4375359,-2.4414494,3.0578256,-3.2992325,-1.5398182,0.42909116,1,1
-5.9671993,8.22662,-0.54464716,2.6512024,1.2734802,-2.1908498,2.6407747,-2.9269094,-1.5082967,0.457658,1,1
-6.27769,8.570336,-0.57727736,2.7343583,1.344125,-2.2998717,2.8135805,-3.0634027,-1.5427072,0.47270265,1,1
0.25865293,-1.1468012,-0.42175353,-0.5459212,-1.4098284,0.30813813,1.7869762,-1.7127699,1.0575542,-2.0055118,0,1
-6.6846085,8.9690275,-0.608169,2.7229333,1.5291383,-2.5327258,2.9670508,-3.243053,-1.5802505,0.47031468,1,1
-4.835344,6.5721354,0.3551553,1.2141598,1.6177223,-2.7208407,2.0191646,-2.2587724,-1.5536121,0.37836277,1,1
-5.7959785,7.94033,-0.37052172,2.3705924,1.4059659,-2.3070908,2.5671859,-2.8586106,-1.4523051,0.4040367,1,1
5.852747,-8.075802,1.0536734,-2.0269656,-0.28325844,2.321098,-1.5873637,0.45652756,2.9284515,-3.2712111,0,0
5.6280346,-7.843083,0.9111222,-1.8053635,-0.33197695,2.439599,-1.5728325,0.4910351,2.8121028,-3.1070852,0,0
-5.7959733,7.99345,-0.36127836,2.422769,1.0443298,-2.0035162,2.7665358,-3.0930262,-1.6238294,0.4741385,1,1
5.4797573,-7.7129507,0.9648943,-1.8774374,-0.37649205,2.4575465,-1.5993859,0.4943176,2.5389853,-2.883649,0,0
7.3903337,-9.862694,1.666626,-2.7983024,-0.7066373,2.8329782,-1.7188684,0.618909,3.298202,-3.6125045,0,0
-5.9224625,8.007043,-0.3983467,2.2694807,1.3792379,-2.3068798,2.8620005,-3.1401706,-1.2828774,0.290512,1,0
7.0361633,-9.411858,1.670934,-2.795926,-0.5566046,2.629723,-1.7000842,0.6112906,3.1085405,-3.374918,0,0
-6.3549805,8.590904,-0.5899538,2.6561728,1.6763031,-2.403192,3.0534978,-3.4404366,-1.0352259,0.09110215,1,0
7.5148983,-10.006919,1.8113916,-3.0160751,-0.7085212,2.8234878,-1.7023925,0.5392684,3.292593,-3.6280878,0,0
-0.56212616,1.7206917,2.1389854,-2.1791933,1.6582392,-2.7519212,-0.6360172,-0.5507919,-1.6788895,0.59717184,1,0
-7.359542,9.83247,-0.70918083,2.8468506,1.6251315,-2.7265904,3.3380466,-3.6538403,-1.6871829,0.6051888,1,1
-7.196035,9.647649,-0.7234239,2.8812714,1.5447743,-2.5868623,3.372445,-3.6903048,-1.5553919,0.4892102,1,1
-6.8376045,9.198673,-0.7046804,2.8403387,1.4010484,-2.3672595,3.3561935,-3.6525674,-1.3756819,0.33850813,1,1
-6.9174423,9.329556,-0.71275216,2.855535,1.3734381,-2.3831377,3.3581824,-3.6690273,-1.4730698,0.42185712,1,1
-7.3526692,9.816511,-0.7095729,2.8539455,1.609211,-2.7007217,3.3548486,-3.6690023,-1.6790366,0.5928407,1,1
4.5139146,-6.687215,0.7861482,-1.323412,-0.538148,2.5149846,-0.3027285,-0.49433315,2.8868897,-3.3431518,0,0
7.197052,-9.635517,1.7283609,-2.937406,-0.5952038,2.6909876,-1.700346,0.538153,3.1731415,-3.4689698,0,0
7.4480057,-9.932022,1.6791673,-2.7944903,-0.72401416,2.8632379,-1.7165612,0.6170499,3.3282628,-3.6572437,0,0
7.556197,-10.087547,1.6620104,-2.8246057,-0.7029104,2.8775206,-1.7204382,0.5844132,3.4708383,-3.801008,0,0
-1.2911149,2.042797,0.039011955,1.7592435,0.47308707,0.23206487,2.6026428,-2.7507186,1.745603,-2.2351003,1,1
4.8734856,-6.143297,1.7733345,-1.8761516,-0.19041196,2.0075595,-0.3226737,-0.63878876,2.5870652,-2.898375,0,1
-2.3985367,2.8125212,-9.9003315e-05,1.7690105,0.92812836,0.13104022,2.655942,-2.81252,1.1856327,-1.6379693,1,1
3.5261889,-4.2111983,0.9487077,0.54935527,-0.64556205,2.8548248,1.5814589,-1.9034977,3.5133781,-3.8092265,0,1
-7.005932,9.441198,-0.56990516,2.6174874,1.67081,-2.7945948,3.059871,-3.427341,-1.7053462,0.60177493,1,1
-6.2456207,8.573063,-0.6074627,2.678371,1.3550639,-2.2391195,3.1143413,-3.4773917,-1.1687527,0.17818052,1,1
7.1985965,-9.672254,1.6262412,-2.7375154,-0.6602794,2.7915893,-1.6929342,0.5842002,3.219142,-3.5589483,0,1
6.882009,-9.256476,1.5618557,-2.6220138,-0.58548135,2.6527457,-1.6132299,0.53507733,3.1214423,-3.44664,0,1
-7.121752,9.563956,-0.6340213,2.738895,1.6238673,-2.7608552,3.1841888,-3.5119243,-1.6796743,0.5522815,1,1
-6.8015375,9.23073,-0.64682615,2.7578287,1.4425617,-2.4770427,3.189271,-3.5428193,-1.5228789,0.4530388,1,1
-6.575465,8.918971,-0.47762346,2.475848,1.5512288,-2.6542678,2.89322,-3.2278132,-1.6533927,0.56104225,1,1
-7.1210337,9.478952,-1.6761309,0.54751146,3.2334294,-3.5232496,1.5230024,-2.582743,-0.68847096,2.825448,1,1
-7.2261662,9.610383,-1.6726995,0.5015013,3.233858,-3.5029268,1.621494,-2.7457268,-0.698115,2.8602285,1,1
-7.186551,9.591479,-1.6543987,0.5076136,3.2233977,-3.5165157,1.6197199,-2.7376122,-0.6890352,2.8297377,1,1
3.9157534,-5.5222387,2.5037985,-2.7812362,-0.23122108,-0.66386133,-0.28039613,2.2435856,0.9003376,-1.161278,0,0
-6.6348042,8.963979,-1.4767072,0.4306731,3.1765993,-3.5008607,1.3132911,-2.263614,-0.6682067,2.768831,1,1
-6.206693,8.464396,-1.2038426,0.19994548,3.1602287,-3.4676468,1.1337363,-1.9630849,-0.70888555,2.8337195,1,1
6.3442407,-8.676515,1.3806732,-2.4133468,-0.53132856,2.641442,-1.484364,0.34005976,2.947875,-3.2816663,0,1
5.887516,-8.115154,1.4014261,-2.472879,-0.4250549,2.5284038,-1.429978,0.28574443,2.6310573,-2.828127,0,1
6.011847,-8.291557,1.0824273,-1.9669771,-0.52380735,2.6674862,-1.487382,0.46249336,2.9182305,-3.1946006,0,1
6.555573,-8.876592,1.5540708,-2.65047,-0.39630353,2.5559173,-1.4069462,0.21057051,3.1982524,-3.4596338,0,1
6.1028967,-8.379289,1.2473543,-2.184206,-0.53392625,2.6734884,-1.5069642,0.43704984,2.814652,-3.0845442,0,1
5.182329,-7.317945,1.1274219,-2.0032125,-0.33871555,2.3318336,-1.4954894,0.4647488,2.2207022,-2.5181503,0,1
4.0296454,-5.784564,0.7417631,-0.86433065,-0.5589015,2.6755981,-0.11864215,-0.6494381,2.6103387,-2.894073,0,1
6.0135374,-8.335776,1.210072,-2.1274757,-0.5914351,2.7312465,-1.4835387,0.4497913,2.7284913,-3.0272627,0,0
-6.0795875,8.359701,-0.5475958,2.6910977,1.2877876,-2.3178253,2.7503982,-2.9819348,-1.4938059,0.36884347,1,0
-6.3739777,8.692848,-0.48292074,2.6476798,1.4366217,-2.515792,3.0059214,-3.2605033,-1.448514,0.2688732,1,0
-6.2075615,8.490283,-0.49982208,2.6306725,1.2081444,-2.1427104,2.968776,-3.254785,-1.5308187,0.46211553,1,0
-5.9373646,8.155191,-0.6020231,2.697761,1.1515913,-2.0261343,2.6752014,-2.9784703,-1.5085485,0.45282608,1,0
-6.099489,8.379762,-0.5987252,2.6990893,1.2725145,-2.2540264,2.7083702,-3.0212462,-1.5198795,0.40540022,1,0
-6.4526114,8.772785,-0.41464064,2.556449,1.3919253,-2.417041,3.1789322,-3.4676318,-1.467113,0.33166283,1,0
6.1754084,-8.464876,1.2215312,-2.1778007,-0.5701153,2.6885037,-1.524165,0.43643293,2.8595967,-3.1621392,0,1
0.89463735,-1.0398743,1.1484426,-2.068775,0.7665054,-1.4121718,-1.5590643,0.47813037,-1.0463641,0.09485909,0,1
6.3592405,-8.666653,1.2851712,-2.2647033,-0.44745332,2.6152802,-1.4901567,0.39497274,3.1364594,-3.391696,0,1
5.804928,-8.071815,1.3551258,-2.408159,-0.5198833,2.5548978,-1.4910352,0.3240164,2.4388838,-2.7847412,0,1
6.2573013,-8.550104,1.4145691,-2.4728403,-0.60268265,2.6950185,-1.4910619,0.30740988,2.7489877,-3.0748358,0,1
5.943817,-8.181141,1.1129212,-2.0324855,-0.59014887,2.6545553,-1.5188498,0.45551017,2.7218971,-3.03859,0,1
6.3753834,-8.684666,1.3352859,-2.344614,-0.42962283,2.5626047,-1.5001782,0.37426835,3.1102965,-3.4031782,0,1
6.248884,-8.572535,1.382663,-2.4323297,-0.5541586,2.6491678,-1.4947975,0.34580427,2.817265,-3.1452327,0,1
6.1567173,-8.466661,1.2358172,-2.1608706,-0.5375587,2.6869593,-1.51277,0.4569557,2.8705711,-3.1618757,0,1
-5.5319114,7.7563148,-1.4867342,0.3827982,2.5270154,-2.832467,1.1030867,-2.0380056,-0.4150747,2.5030437,1,1
-0.10713261,0.022132993,-1.0683122,0.070007145,-1.195539,0.2014584,0.8636747,-1.4680623,0.62931526,-1.314478,1,1
4.505846,-6.381664,2.0960557,-2.3168707,-1.4949386,0.43544793,-0.019022807,1.8788421,0.89582884,-1.7505031,0,1
